flight_id,hardware_id,start_at_utc,end_at_utc,report_start_date,raw_area_m2,corrected_recorded_area_m2,counter_observed_delta_m2,controller_delta_area_m2,area_status,area_confidence,aggregation_eligibility,anomaly_flags_json,application_activity,application_channel_quality,area_algorithm_version,v4_summary_id,calculation_input_hash,field_attribution_tier,field_attribution_method,field_land_uuid,linked_land_uuid,geometry_holder_land_uuid,attribution_geometry_md5,land_snapshot_id,land_revision_id,historical_geometry_available,historical_geometry_sha256,field_name_at_snapshot,field_input_hash,v4_revision_id,route_revision_id,list_spray_width,v4_identity_status,route_identity_status,list_start_ts,list_end_ts,v4_summary_row_id,v4_summary_source_id,span_s,frame_count,application_frames,moving_application_distance_m,width_min,width_max,v4_summary_parser_version
688484940,1581F574B2387001009R,2026-08-17 21:02:20,2026-08-17 21:09:19,2026-08-18,10526.0,10526.0,10519.999974717695,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,47,d5ae38d3e6b0db10ba7d08a9b1dc2549e3e5e0a771cd1c52687612dcdbebeba6,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,844497da-755f-420f-b0ec-137da147b980,,844497da-755f-420f-b0ec-137da147b980,0795c839d35df83cc7d16158677c3cca,1,1167,0,,Alibek botirov 19,8aead5b55ed7e855a3060333cd2242142a17523c88a23864f2a572ae454a170c,45,44,6.269999980926514,URL_PATH_MATCH,OK,1787000540,1787000959,47,45,419.8,4199,2826,1668.8,6.199999809265137,6.199999809265137,v4-parse-1
688490280,1581F574B2387001009R,2026-08-17 21:12:22,2026-08-17 21:21:08,2026-08-18,9880.0,9880.0,9866.666463514168,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,50,e7b7eb866235e0dfc6158932fa38efe24b318b835814793e39bd1707a79073a3,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,844497da-755f-420f-b0ec-137da147b980,,844497da-755f-420f-b0ec-137da147b980,0795c839d35df83cc7d16158677c3cca,1,1167,0,,Alibek botirov 19,8aead5b55ed7e855a3060333cd2242142a17523c88a23864f2a572ae454a170c,51,50,6.269999980926514,URL_PATH_MATCH,OK,1787001142,1787001668,50,51,526.1,5262,3259,1629.2,6.199999809265137,6.199999809265137,v4-parse-1
688496200,1581F574B2387001009R,2026-08-17 21:24:43,2026-08-17 21:33:35,2026-08-18,10126.0,10126.0,10119.999720404545,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,54,0b29380008cdb514000479e09017c09cdc36d64577398d8f1491dd73184acd8e,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,6e31ebad-cc23-4241-b8f6-b4efeef55d98,,6e31ebad-cc23-4241-b8f6-b4efeef55d98,00b59502708dc0821a6445daf78d3222,1,1173,0,,Alibek botirov 19,1b0c76d610f7818f7cc2c50a04ce98f7a7322ef64cb3141abe48995d0291fa24,54,53,6.25,URL_PATH_MATCH,OK,1787001883,1787002415,54,54,532.2,5323,2710,1607.8,6.199999809265137,6.199999809265137,v4-parse-1
688502075,1581F574B2387001009R,2026-08-17 21:36:16,2026-08-17 21:45:16,2026-08-18,9660.0,9660.0,9639.999847859144,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,55,7de47c974327d983280cc2129ad8f5df1d7e879b4fe42b18896549799716e66b,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,6e31ebad-cc23-4241-b8f6-b4efeef55d98,,6e31ebad-cc23-4241-b8f6-b4efeef55d98,00b59502708dc0821a6445daf78d3222,1,1173,0,,Alibek botirov 19,1b0c76d610f7818f7cc2c50a04ce98f7a7322ef64cb3141abe48995d0291fa24,57,56,6.25,URL_PATH_MATCH,OK,1787002576,1787003116,55,57,540.6,5407,3052,1578.5,6.099999904632568,6.199999809265137,v4-parse-1
688507848,1581F574B2387001009R,2026-08-17 21:49:07,2026-08-17 21:57:22,2026-08-18,10566.0,10566.0,10553.333587944508,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,57,5575b3dfff436f5dae6a818afa224f2cb850fce18bf16fe8a271f4ae6cbd8364,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,a69b184d-7109-4005-8f07-8af814c1470a,,a69b184d-7109-4005-8f07-8af814c1470a,ae4c8441afbd9af1642454d644073056,1,1174,0,,Alibek botirov 19,8e82b1f0d0d4651c10b961ca1b20bd7e8cfca9f3f6635fc6a379aeea64a15ade,60,59,6.130000114440918,URL_PATH_MATCH,OK,1787003347,1787003842,57,60,495.8,4959,2989,1712.1,6.099999904632568,6.099999904632568,v4-parse-1
688515728,1581F574B2387001009R,2026-08-17 22:00:20,2026-08-17 22:10:03,2026-08-18,9586.0,9586.0,9566.666743407646,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,59,ce0d7e5f088139347d72d5c700174cfd3016f1a8621d9ff58a0622fb05f68ebb,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,a69b184d-7109-4005-8f07-8af814c1470a,,a69b184d-7109-4005-8f07-8af814c1470a,ae4c8441afbd9af1642454d644073056,1,1174,0,,Alibek botirov 19,8e82b1f0d0d4651c10b961ca1b20bd7e8cfca9f3f6635fc6a379aeea64a15ade,63,62,6.130000114440918,URL_PATH_MATCH,OK,1787004020,1787004603,59,63,583.7,5838,3385,1602.3,6.099999904632568,6.099999904632568,v4-parse-1
688521456,1581F574B2387001009R,2026-08-17 22:13:21,2026-08-17 22:20:14,2026-08-18,8606.0,8606.0,8593.333231906096,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,61,59b1f44f57efe297621c0e4007328daeddc47d313d699d6d0712fbbd47987369,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,eae4eabe-c8e4-48b8-bdb8-f68189cda1a2,,eae4eabe-c8e4-48b8-bdb8-f68189cda1a2,cc98f53f796309cb8b935e9a00055d3a,1,1175,0,,Alibek,53c7b5ebf5e6e79336f147eb570c71edd03672bd8f4904a2d55d1f2365520cc6,66,65,6.25,URL_PATH_MATCH,OK,1787004801,1787005214,61,66,413.1,4132,2408,1368.7,6.199999809265137,6.199999809265137,v4-parse-1
688528944,1581F574B2387001009R,2026-08-17 22:23:10,2026-08-17 22:29:55,2026-08-18,8733.0,8733.0,8726.666921128828,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,63,e6d922152131b6a53c4c134a650055ab466ee2cbd6bba7b67ece7c2e3d6db585,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,eae4eabe-c8e4-48b8-bdb8-f68189cda1a2,,eae4eabe-c8e4-48b8-bdb8-f68189cda1a2,cc98f53f796309cb8b935e9a00055d3a,1,1175,0,,Alibek,53c7b5ebf5e6e79336f147eb570c71edd03672bd8f4904a2d55d1f2365520cc6,69,68,6.25,URL_PATH_MATCH,OK,1787005390,1787005795,63,69,405.4,4055,2936,1424.5,6.199999809265137,6.199999809265137,v4-parse-1
688528945,1581F574B2387001009R,2026-08-17 22:29:55,2026-08-17 22:30:03,2026-08-18,26.0,26.0,26.666641235351562,26.666641235351562,RAW_CORROBORATED,HIGH,CERTIFIED,"[""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,66,f57442472b5cc0b8d22d96bb15eca1d5869115f4b4b0f076742d9f7fcb51ac01,TIER5_UNKNOWN,MANUAL_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,72,71,,URL_PATH_MATCH,OK,1787005795,1787005803,66,72,7.8,79,39,2.5,6.199999809265137,8.0,v4-parse-1
688528946,1581F574B2387001009R,2026-08-17 22:30:03,2026-08-17 22:31:15,2026-08-18,8733.0,0.0,0.0,0.0,COUNTER_FLAT_RAW_OVERSTATED,HIGH,CERTIFIED,"[""STRUCTURAL_RETAINED_CANDIDATE"", ""RETAINED_SCALAR_SOURCE_MATCH"", ""LIST_FROM_MUTABLE_RAW_JSON""]",NOT_OBSERVED,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,67,9feb812760c235ae33a3cd27a13896f1621daf9b04c7031099bbef487bbfaf9a,TIER5_UNKNOWN,AUTO_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,75,74,,URL_PATH_MATCH,OK,1787005803,1787005875,67,75,71.5,716,0,0.0,6.099999904632568,8.0,v4-parse-1
688537920,1581F574B2387001009R,2026-08-17 22:34:12,2026-08-17 22:42:08,2026-08-18,9966.0,9966.0,9953.333206474781,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,68,3adb0dbfc709ab326be5a74dbf2e01734ae9d02c40287eccd6eee77ffb9a946f,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,07c5a3a8-4aa1-4ced-b3e0-672092e68fc6,,07c5a3a8-4aa1-4ced-b3e0-672092e68fc6,bef134ac4f3fae308ff0715bf677b8a0,1,1170,0,,Alibek botirov 19,316e67dca0e914e4af25752c14984ad804e2cffd1e0e0aa74071520cbfac6022,81,80,6.099999904632568,URL_PATH_MATCH,OK,1787006052,1787006528,68,81,475.9,4760,3058,1629.0,6.099999904632568,6.099999904632568,v4-parse-1
688548587,1581F574B2387001009R,2026-08-17 22:45:57,2026-08-17 22:48:54,2026-08-18,1893.0,1893.0,1886.6666095952191,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,71,d8736e0d1a0c4cc52049873feb934b623bce46bac6cf5116666f56ed90f2934f,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,07c5a3a8-4aa1-4ced-b3e0-672092e68fc6,,07c5a3a8-4aa1-4ced-b3e0-672092e68fc6,bef134ac4f3fae308ff0715bf677b8a0,1,1170,0,,Alibek botirov 19,316e67dca0e914e4af25752c14984ad804e2cffd1e0e0aa74071520cbfac6022,87,86,6.099999904632568,URL_PATH_MATCH,OK,1787006757,1787006934,71,87,177.3,1774,660,319.6,5.900000095367432,6.400000095367432,v4-parse-1
688548592,1581F574B2387001009R,2026-08-17 22:48:54,2026-08-17 22:54:30,2026-08-18,7880.0,7880.0,7879.999955495198,7879.999955495198,RAW_CORROBORATED,HIGH,CERTIFIED,"[""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,72,e591fd1c0005724b2a3df80ca70a05d85ffbfe12b861b93d04e145e453adaf2a,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,f4d4c36c-5c99-4560-b1b9-72475fd6bdfd,,f4d4c36c-5c99-4560-b1b9-72475fd6bdfd,d6932cc7ac214d9d43a9251e8f45794c,1,1171,0,,Alibek botirov 19,cb8866111d69150020614e258a7ab785ad316d8b7139e8a6999a2eba9d62cb1d,90,89,6.159999847412109,URL_PATH_MATCH,OK,1787006934,1787007270,72,90,335.8,3359,2221,1269.6,6.099999904632568,6.099999904632568,v4-parse-1
688560285,1581F574B2387001009R,2026-08-17 22:57:15,2026-08-17 23:04:37,2026-08-18,8840.0,8840.0,8833.333486070234,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,75,fe21fb87a7703ff012f8563b95755877c82f9cc2112476cd8a93f7e77f0357b6,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,c4114e1b-1dab-4f3d-93d7-aee823d0bc04,,c4114e1b-1dab-4f3d-93d7-aee823d0bc04,c1697f0c4f94b7b69bbceea0a0d51104,1,1172,0,,Alibek botirov 19,2889bbb345a19cb616090d41474c3ebb84255544cbeaa3e325206d0c72f61ec1,96,95,6.139999866485596,URL_PATH_MATCH,OK,1787007435,1787007877,75,96,442.6,4427,2694,1446.3,5.800000190734863,6.400000095367432,v4-parse-1
688560292,1581F574B2387001009R,2026-08-17 23:04:37,2026-08-17 23:06:33,2026-08-18,920.0,920.0,920.0000762939453,920.0000762939453,RAW_CORROBORATED,HIGH,CERTIFIED,"[""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,78,dddb9f1ed8820f82bcf8d6ec30b1c9ee801e81fef60b8e26216e6e068cbd3df8,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,c4114e1b-1dab-4f3d-93d7-aee823d0bc04,,c4114e1b-1dab-4f3d-93d7-aee823d0bc04,c1697f0c4f94b7b69bbceea0a0d51104,1,1172,0,,Alibek botirov 19,2889bbb345a19cb616090d41474c3ebb84255544cbeaa3e325206d0c72f61ec1,99,98,6.139999866485596,URL_PATH_MATCH,OK,1787007877,1787007993,78,99,115.2,1153,245,150.5,6.099999904632568,6.099999904632568,v4-parse-1
688572902,1581F574B2387001009R,2026-08-17 23:09:45,2026-08-17 23:18:18,2026-08-18,9940.0,9940.0,9926.66656523943,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,79,c6288ba76a4ad25f6a003a09b6c10d9accc17172f121ab2db22dd8686703bf44,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,c4114e1b-1dab-4f3d-93d7-aee823d0bc04,,c4114e1b-1dab-4f3d-93d7-aee823d0bc04,c1697f0c4f94b7b69bbceea0a0d51104,1,1172,0,,Alibek botirov 19,2889bbb345a19cb616090d41474c3ebb84255544cbeaa3e325206d0c72f61ec1,105,104,6.139999866485596,URL_PATH_MATCH,OK,1787008185,1787008698,79,105,513.1,5132,2883,1607.2,6.099999904632568,6.099999904632568,v4-parse-1
688586422,1581F574B2387001009R,2026-08-17 23:22:29,2026-08-17 23:31:22,2026-08-18,8293.0,8293.0,8279.999720553556,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,82,de6b866804b5916edd608ddd18aad5e7f72e3ffdfc7aae2694e277690e01eac3,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,60d7797d8160dd9f3559f0ede070f543,1,1169,0,,Alibek botirov 19,c1a985435291a1150f3d6ebac9855cc03d07d3ea8c8c3863604da473ce9cf3a5,111,110,6.309999942779541,URL_PATH_MATCH,OK,1787008949,1787009482,82,111,533.6,5337,2816,1361.9,6.099999904632568,6.300000190734863,v4-parse-1
688592767,1581F574B2387001009R,2026-08-17 23:33:23,2026-08-17 23:36:22,2026-08-18,1566.0,1566.0,1566.6665968795617,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,85,a9bccb7b99cd5e5975c8ad4cd047d025141ed2b3b62932f1ecae9c0d5e4ac581,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,60d7797d8160dd9f3559f0ede070f543,1,1169,0,,Alibek botirov 19,c1a985435291a1150f3d6ebac9855cc03d07d3ea8c8c3863604da473ce9cf3a5,117,116,6.309999942779541,URL_PATH_MATCH,OK,1787009603,1787009782,85,117,179.3,1794,414,250.6,6.300000190734863,6.300000190734863,v4-parse-1
688608292,1581F574B2387001009R,2026-08-17 23:39:49,2026-08-17 23:47:36,2026-08-18,11186.0,11186.0,11173.333791395027,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,87,021bbf11a1fc1251fb656e96916151981ea9e4918fd94d8cd4349b9e4c2791cb,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,60d7797d8160dd9f3559f0ede070f543,1,1169,0,,Alibek botirov 19,c1a985435291a1150f3d6ebac9855cc03d07d3ea8c8c3863604da473ce9cf3a5,123,122,6.309999942779541,URL_PATH_MATCH,OK,1787009989,1787010456,87,123,467.4,4675,3000,1763.1,6.300000190734863,6.300000190734863,v4-parse-1
688620789,1581F574B2387001009R,2026-08-17 23:50:48,2026-08-17 23:57:47,2026-08-18,10480.0,10480.0,10473.33351150155,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,89,6a19321c2a3f9f4e2ed0c82af473581549ac6ebcb406a49d6b764ef4b4d7ac10,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,60d7797d8160dd9f3559f0ede070f543,1,1169,0,,Alibek botirov 19,c1a985435291a1150f3d6ebac9855cc03d07d3ea8c8c3863604da473ce9cf3a5,126,125,6.309999942779541,URL_PATH_MATCH,OK,1787010648,1787011067,89,126,419.3,4194,2762,1650.6,6.300000190734863,6.300000190734863,v4-parse-1
688637243,1581F574B2387001009R,2026-08-18 00:00:58,2026-08-18 00:08:44,2026-08-18,10313.0,10313.0,10306.666844834883,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,91,d2bdcb2476042e803952ebb2f23708bab5d1e70d37704defd3dacc84982ac913,TIER2_STRONG,PLAIN_MD5_CATALOG_MATCH_BYTES_UNAVAILABLE,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,,e5d2d5d8-ae06-4230-86b1-3ff2e7dd749d,60d7797d8160dd9f3559f0ede070f543,1,1169,0,,Alibek botirov 19,c1a985435291a1150f3d6ebac9855cc03d07d3ea8c8c3863604da473ce9cf3a5,129,128,6.309999942779541,URL_PATH_MATCH,OK,1787011258,1787011724,91,129,466.2,4663,3111,1625.2,6.300000190734863,6.300000190734863,v4-parse-1
688637245,1581F574B2387001009R,2026-08-18 00:08:44,2026-08-18 00:08:50,2026-08-18,0.0,0.0,0.0,0.0,COUNTER_ZERO,HIGH,CERTIFIED,"[""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,94,57d01a7b33d038c30f70ca364b0654ae7d68b2d658522a12c618684cdb16e7f6,TIER5_UNKNOWN,MANUAL_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,132,131,,URL_PATH_MATCH,OK,1787011724,1787011730,94,132,5.8,59,26,0.0,6.300000190734863,8.0,v4-parse-1
688637246,1581F574B2387001009R,2026-08-18 00:08:50,2026-08-18 00:09:59,2026-08-18,10313.0,0.0,0.0,0.0,COUNTER_FLAT_RAW_OVERSTATED,HIGH,CERTIFIED,"[""STRUCTURAL_RETAINED_CANDIDATE"", ""RETAINED_SCALAR_SOURCE_MATCH"", ""LIST_FROM_MUTABLE_RAW_JSON""]",NOT_OBSERVED,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,95,7fe59c9a1745d654a757ad3fcc80b60e9b9466e2b76cd4aaeeb16e4d8846f74b,TIER5_UNKNOWN,AUTO_NO_KEY,,,,,,,0,,,00f94703e33d40ab95ca31ca4460bc4e4f0080ce6bf336aa14a4c9ff2b4235f9,135,134,,URL_PATH_MATCH,OK,1787011730,1787011799,95,135,69.0,691,0,0.0,6.300000190734863,8.0,v4-parse-1
689264563,1581F574B2387001009R,2026-08-18 15:55:05,2026-08-18 16:02:35,2026-08-18,10106.0,10106.0,10099.99989842375,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,144,470056653e8b3fc6e2b5e00ed54ccdee2375cddc9ad3e7c57b885b6bcf77e229,TIER2_STRONG,COMPOSITE_UUID_ONLY,716bab79-48fd-4bbf-9cbd-f2a1c57c65fa,716bab79-48fd-4bbf-9cbd-f2a1c57c65fa,,5191149887e5b2af44046f0537a66583,1,2784,0,,Kamoliddin omad,0a42a5f392a28432864c4b41c68ea45490893591c4c0047336e2ae28d1648403,323,322,6.28000020980835,URL_PATH_MATCH,OK,1787068505,1787068955,144,323,450.4,4505,2918,1601.0,6.199999809265137,6.199999809265137,v4-parse-1
689269694,1581F574B2387001009R,2026-08-18 16:09:20,2026-08-18 16:16:33,2026-08-18,9913.0,9913.0,9906.666590521732,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,152,f9f5aa32153d792de5073eb300f46656f2f94854f48ddcabd3f2c0c68d244920,TIER2_STRONG,COMPOSITE_UUID_ONLY,716bab79-48fd-4bbf-9cbd-f2a1c57c65fa,716bab79-48fd-4bbf-9cbd-f2a1c57c65fa,,5191149887e5b2af44046f0537a66583,1,2784,0,,Kamoliddin omad,0a42a5f392a28432864c4b41c68ea45490893591c4c0047336e2ae28d1648403,341,340,6.28000020980835,URL_PATH_MATCH,OK,1787069360,1787069793,152,341,433.6,4337,2811,1559.4,6.199999809265137,6.199999809265137,v4-parse-1
689276048,1581F574B2387001009R,2026-08-18 16:22:39,2026-08-18 16:31:57,2026-08-18,9360.0,9360.0,9346.666641533375,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,158,76d01df75ec394e5d9e47188ae56a9dcc12620b1413fd2c9a7c66e45391ed203,TIER2_STRONG,COMPOSITE_UUID_ONLY,716bab79-48fd-4bbf-9cbd-f2a1c57c65fa,716bab79-48fd-4bbf-9cbd-f2a1c57c65fa,,5191149887e5b2af44046f0537a66583,1,2784,0,,Kamoliddin omad,0a42a5f392a28432864c4b41c68ea45490893591c4c0047336e2ae28d1648403,362,361,6.28000020980835,URL_PATH_MATCH,OK,1787070159,1787070717,158,362,558.8,5589,3360,1505.3,6.199999809265137,6.199999809265137,v4-parse-1
689291315,1581F574B2387001009R,2026-08-18 17:12:39,2026-08-18 17:20:31,2026-08-18,9846.0,9846.0,9833.333638807137,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,185,0aa17f712caf958fe29139885057227c0f179c860219385efbf9a6aa650f02ec,TIER2_STRONG,COMPOSITE_UUID_ONLY,73f5d697-1e8a-41e9-8d82-a16267d3719c,73f5d697-1e8a-41e9-8d82-a16267d3719c,,f37828237e9c7a4ffd47ce4b6e066d90,1,2785,0,,Kamoliddin omad,f6ff6fe8127c01fe2d8ed4c0b02bd5c2925d766baf0310b82c34fff7a94ece44,449,448,6.369999885559082,URL_PATH_MATCH,OK,1787073159,1787073631,185,449,472.3,4724,2806,1533.5,6.300000190734863,6.300000190734863,v4-parse-1
689294253,1581F574B2387001009R,2026-08-18 17:24:26,2026-08-18 17:32:42,2026-08-18,9940.0,9940.0,9926.66656523943,,RAW_CORROBORATED_QUALIFIED,MEDIUM,PROVISIONAL,"[""COUNTER_LEADING_OMISSION"", ""LIST_FROM_MUTABLE_RAW_JSON""]",PRESENT,INFORMATIVE,dji-area-evidence-2026-09-08-final-1-impl-3,190,909c5c3210f6d09de444c4d6997fe111d1b40f23c477685efa0098413b60f1ea,TIER2_STRONG,COMPOSITE_UUID_ONLY,73f5d697-1e8a-41e9-8d82-a16267d3719c,73f5d697-1e8a-41e9-8d82-a16267d3719c,,f37828237e9c7a4ffd47ce4b6e066d90,1,2785,0,,Kamoliddin omad,f6ff6fe8127c01fe2d8ed4c0b02bd5c2925d766baf0310b82c34fff7a94ece44,458,457,6.369999885559082,URL_PATH_MATCH,OK,1787073866,1787074362,190,458,496.7,4968,2766,1557.3,6.300000190734863,6.300000190734863,v4-parse-1
